axis,value,seed,policy,mean_reward,purchase_rate,std_reward
transition_coupling_strength,1.0,8,uniform,2.512681704538001,0.197,4.335795989421937
transition_coupling_strength,1.0,9,bandit_v2,2.9555584500762904,0.2306,4.555202199347964
transition_coupling_strength,1.0,9,fqi_v3,2.684821617292637,0.2142,4.412998418654377
transition_coupling_strength,1.0,9,no_op,0.894503434374167,0.0744,2.7547734157911052
transition_coupling_strength,1.0,9,ppo_v3,3.6810055996994726,0.2796,4.829400702576877
transition_coupling_strength,1.0,9,uniform,2.42729615376931,0.191,4.2728350303516045
transition_coupling_strength,2.0,5,bandit_v2,3.9695123585751055,0.3154,4.96039496089231
transition_coupling_strength,2.0,5,fqi_v3,3.578281357896218,0.2822,4.938541150640653
transition_coupling_strength,2.0,5,no_op,0.9891364895829158,0.081,2.9027535946989627
transition_coupling_strength,2.0,5,ppo_v3,4.61515707534421,0.3756,5.099826255089373
transition_coupling_strength,2.0,5,uniform,3.1476368608986367,0.255,4.659702453671075
transition_coupling_strength,2.0,6,bandit_v2,3.9810151257377946,0.316,4.928155270324122
transition_coupling_strength,2.0,6,fqi_v3,3.709626788222782,0.3004,5.021188051606969
transition_coupling_strength,2.0,6,no_op,0.9190379372338064,0.0772,2.7992973858150254
transition_coupling_strength,2.0,6,ppo_v3,4.631115426924733,0.3718,5.062526085909676
transition_coupling_strength,2.0,6,uniform,3.0331224558164425,0.252,4.623448621126715
transition_coupling_strength,2.0,7,bandit_v2,3.9321340380024274,0.3106,4.997914777564876
transition_coupling_strength,2.0,7,fqi_v3,3.252928807453005,0.2592,4.824595251146286
transition_coupling_strength,2.0,7,no_op,0.9527923624315464,0.0786,2.8768697391794364
transition_coupling_strength,2.0,7,ppo_v3,4.650792479362242,0.3794,5.125430522837461
transition_coupling_strength,2.0,7,uniform,3.123695357027237,0.2518,4.673926106406696
transition_coupling_strength,2.0,8,bandit_v2,4.205791822976898,0.3354,5.0181969724983375
transition_coupling_strength,2.0,8,fqi_v3,3.830545083754812,0.3132,5.06559112829514
transition_coupling_strength,2.0,8,no_op,0.9979349852134687,0.0808,2.883955784274637
transition_coupling_strength,2.0,8,ppo_v3,4.690526467091252,0.3836,5.080641084737032
transition_coupling_strength,2.0,8,uniform,3.1725032265102904,0.261,4.655189966733502
transition_coupling_strength,2.0,9,bandit_v2,3.9464918326951244,0.3204,4.874649390077958
transition_coupling_strength,2.0,9,fqi_v3,3.4678344484700645,0.2744,4.889547972160041
transition_coupling_strength,2.0,9,no_op,0.894503434374167,0.0744,2.7547734157911052
transition_coupling_strength,2.0,9,ppo_v3,4.565019422916618,0.3908,4.935414640332125
transition_coupling_strength,2.0,9,uniform,3.1161523867793965,0.2582,4.66606674361634
transition_coupling_strength,3.0,5,bandit_v2,4.035289367161573,0.3306,4.9982464955461925
transition_coupling_strength,3.0,5,fqi_v3,4.0000610445516225,0.315,5.175954517643896
transition_coupling_strength,3.0,5,no_op,0.9891364895829158,0.081,2.9027535946989627
transition_coupling_strength,3.0,5,ppo_v3,4.691277277752173,0.3994,4.969318765847783
transition_coupling_strength,3.0,5,uniform,3.281771953802662,0.2716,4.729866367663656
transition_coupling_strength,3.0,6,bandit_v2,4.4434034370933,0.3608,5.151774579726943
transition_coupling_strength,3.0,6,fqi_v3,3.87544793773072,0.3148,5.145944943468864
transition_coupling_strength,3.0,6,no_op,0.9190379372338064,0.0772,2.7992973858150254
transition_coupling_strength,3.0,6,ppo_v3,4.685128498687716,0.3942,5.033090674157176
transition_coupling_strength,3.0,6,uniform,3.3146264468163977,0.2742,4.7785661531148484
transition_coupling_strength,3.0,7,bandit_v2,4.107907442954571,0.3364,4.943679843499459
transition_coupling_strength,3.0,7,fqi_v3,4.0642251789958905,0.3334,5.1772171062277375
transition_coupling_strength,3.0,7,no_op,0.9527923624315464,0.0786,2.8768697391794364
transition_coupling_strength,3.0,7,ppo_v3,4.717323254605559,0.3928,5.053400926842629
transition_coupling_strength,3.0,7,uniform,3.2048738979575373,0.2708,4.705791700460052
transition_coupling_strength,3.0,8,bandit_v2,4.343946863641904,0.3588,5.109573754806866
transition_coupling_strength,3.0,8,fqi_v3,3.85562591425947,0.3142,5.104731754635517
transition_coupling_strength,3.0,8,no_op,0.9979349852134687,0.0808,2.883955784274637
transition_coupling_strength,3.0,8,ppo_v3,4.727634691844578,0.3912,5.005371004044642
transition_coupling_strength,3.0,8,uniform,3.2690793982802653,0.2732,4.699211321326573
transition_coupling_strength,3.0,9,bandit_v2,4.313146797450107,0.3582,4.971157896281333
transition_coupling_strength,3.0,9,fqi_v3,3.9121343318494066,0.3178,5.135733700830701
transition_coupling_strength,3.0,9,no_op,0.894503434374167,0.0744,2.7547734157911052
transition_coupling_strength,3.0,9,ppo_v3,4.707839941187262,0.3916,5.0157390426295825
transition_coupling_strength,3.0,9,uniform,3.352222305025308,0.279,4.771234205051766
t_max,20,5,bandit_v2,1.1307733725783224,0.0766,3.0067222978300205
t_max,20,5,fqi_v3,1.0503974860052836,0.079,2.9648700888789485
t_max,20,5,no_op,0.9891364895829158,0.081,2.9027535946989627
t_max,20,5,ppo_v3,1.2146372075894742,0.0756,3.0724048938797646
t_max,20,5,uniform,1.0172154721393036,0.0762,2.9118595776263043
t_max,20,6,bandit_v2,1.1435334247171332,0.077,3.030932372789122
t_max,20,6,fqi_v3,1.0664905005433203,0.0824,2.9838612969955163
t_max,20,6,no_op,0.9190379372338064,0.0772,2.7992973858150254
t_max,20,6,ppo_v3,1.3705450175121492,0.0822,3.1535630276051454
t_max,20,6,uniform,1.065086276881002,0.0768,2.965041777507048
t_max,20,7,bandit_v2,1.173675659153899,0.0824,3.063433856727632
t_max,20,7,fqi_v3,1.1070938026636452,0.0846,3.038037463410817
t_max,20,7,no_op,0.9527923624315464,0.0786,2.8768697391794364
t_max,20,7,ppo_v3,1.2402284421746372,0.079,3.118528481678208
t_max,20,7,uniform,1.0119097139174,0.0744,2.884487526726151
t_max,20,8,bandit_v2,1.2378678156915839,0.085,3.094300087788361
t_max,20,8,fqi_v3,1.0663149285495734,0.08,2.9544292883738468
t_max,20,8,no_op,0.9979349852134687,0.0808,2.883955784274637
t_max,20,8,ppo_v3,1.4547382676649625,0.0938,3.3266392865049608
t_max,20,8,uniform,1.1115188546849577,0.0822,3.0683179180353353
t_max,20,9,bandit_v2,1.0957991527971438,0.0756,2.9696759848359244
t_max,20,9,fqi_v3,1.0367239394598942,0.078,2.928760271763634
t_max,20,9,no_op,0.894503434374167,0.0744,2.7547734157911052
t_max,20,9,ppo_v3,1.3597952264955602,0.0812,3.18821824977036
t_max,20,9,uniform,1.1415475118307172,0.0854,3.077516099715073
t_max,30,5,bandit_v2,1.1514178217668345,0.0778,3.0135941866237643
t_max,30,5,ppo_v3,1.2861366446893685,0.0754,3.0489685371137
t_max,30,5,fqi_v3,1.1131560970486156,0.0828,3.0210788082237716
t_max,30,5,uniform,1.0233465368341776,0.0768,2.919573134523549
t_max,30,5,no_op,0.9876807212249483,0.0808,2.899979266088959
t_max,30,6,bandit_v2,1.1445699342896836,0.0768,3.024457283628275
t_max,30,6,ppo_v3,1.3524750175121494,0.0822,3.1822079355312622
t_max,30,6,fqi_v3,1.0707505399987283,0.0818,3.0017244349514822
t_max,30,6,uniform,1.0635895238083164,0.0768,2.9622071522267452
t_max,30,6,no_op,0.9190379372338064,0.0772,2.7992973858150254
t_max,30,7,bandit_v2,1.1796861473594362,0.0824,3.0633766595338447
t_max,30,7,ppo_v3,1.2990714800337555,0.0786,3.082994282774017
t_max,30,7,fqi_v3,1.0879589019307478,0.083,3.0194114329603283
t_max,30,7,uniform,1.0119097139174,0.0744,2.884487526726151
t_max,30,7,no_op,0.9527923624315464,0.0786,2.8768697391794364
t_max,30,8,bandit_v2,1.259264203345163,0.0846,3.1236674151008175
t_max,30,8,ppo_v3,1.4547382676649625,0.0938,3.3266392865049608
t_max,30,8,fqi_v3,1.028620184584381,0.0776,2.926655721214205
t_max,30,8,uniform,1.1115188546849577,0.0822,3.0683179180353353
t_max,30,8,no_op,0.9937312929249629,0.0804,2.878373276440262
t_max,30,9,bandit_v2,1.0996227828146745,0.0762,2.9769382232302495
t_max,30,9,ppo_v3,1.283350430333299,0.081,3.2229440078426244
t_max,30,9,fqi_v3,1.0235693561521872,0.0768,2.9055482324657564
t_max,30,9,uniform,1.14215147488403,0.0856,3.079547420224457
t_max,30,9,no_op,0.8945234343741671,0.0744,2.754868217588058
t_max,40,5,bandit_v2,1.1514178217668345,0.0778,3.0135941866237643
t_max,40,5,ppo_v3,1.2861366446893685,0.0754,3.0489685371137
t_max,40,5,fqi_v3,1.1131560970486156,0.0828,3.0210788082237716
t_max,40,5,uniform,1.0233465368341776,0.0768,2.919573134523549
t_max,40,5,no_op,0.9876807212249483,0.0808,2.899979266088959
t_max,40,6,bandit_v2,1.1445699342896836,0.0768,3.024457283628275
t_max,40,6,ppo_v3,1.3502053397570308,0.082,3.17826913055585
t_max,40,6,fqi_v3,1.0707505399987283,0.0818,3.0017244349514822
t_max,40,6,uniform,1.0635895238083164,0.0768,2.9622071522267452
t_max,40,6,no_op,0.9190379372338064,0.0772,2.7992973858150254
t_max,40,7,bandit_v2,1.1796861473594362,0.0824,3.0633766595338447
t_max,40,7,ppo_v3,1.2990714800337555,0.0786,3.082994282774017
t_max,40,7,fqi_v3,1.0879589019307478,0.083,3.0194114329603283
t_max,40,7,uniform,1.0119097139174,0.0744,2.884487526726151
t_max,40,7,no_op,0.9527923624315464,0.0786,2.8768697391794364
t_max,40,8,bandit_v2,1.259264203345163,0.0846,3.1236674151008175
t_max,40,8,ppo_v3,1.4547382676649625,0.0938,3.3266392865049608
t_max,40,8,fqi_v3,1.028620184584381,0.0776,2.926655721214205
t_max,40,8,uniform,1.1115188546849577,0.0822,3.0683179180353353
t_max,40,8,no_op,0.9937312929249629,0.0804,2.878373276440262
t_max,40,9,bandit_v2,1.0996227828146745,0.0762,2.9769382232302495
t_max,40,9,ppo_v3,1.283350430333299,0.081,3.2229440078426244
t_max,40,9,fqi_v3,1.0235693561521872,0.0768,2.9055482324657564
t_max,40,9,uniform,1.14215147488403,0.0856,3.079547420224457
t_max,40,9,no_op,0.8945234343741671,0.0744,2.754868217588058
t_max,60,5,bandit_v2,1.1514178217668345,0.0778,3.0135941866237643
t_max,60,5,ppo_v3,1.2861366446893685,0.0754,3.0489685371137
t_max,60,5,fqi_v3,1.1131560970486156,0.0828,3.0210788082237716
t_max,60,5,uniform,1.0233465368341776,0.0768,2.919573134523549
t_max,60,5,no_op,0.9876807212249483,0.0808,2.899979266088959
t_max,60,6,bandit_v2,1.1445699342896836,0.0768,3.024457283628275
t_max,60,6,ppo_v3,1.3502053397570308,0.082,3.17826913055585
t_max,60,6,fqi_v3,1.0707505399987283,0.0818,3.0017244349514822
t_max,60,6,uniform,1.0635895238083164,0.0768,2.9622071522267452
t_max,60,6,no_op,0.9190379372338064,0.0772,2.7992973858150254
t_max,60,7,bandit_v2,1.1796861473594362,0.0824,3.0633766595338447
t_max,60,7,ppo_v3,1.2990714800337555,0.0786,3.082994282774017
t_max,60,7,fqi_v3,1.0879589019307478,0.083,3.0194114329603283
t_max,60,7,uniform,1.0119097139174,0.0744,2.884487526726151
t_max,60,7,no_op,0.9527923624315464,0.0786,2.8768697391794364
t_max,60,8,bandit_v2,1.259264203345163,0.0846,3.1236674151008175
t_max,60,8,ppo_v3,1.4547382676649625,0.0938,3.3266392865049608
t_max,60,8,fqi_v3,1.028620184584381,0.0776,2.926655721214205
t_max,60,8,uniform,1.1115188546849577,0.0822,3.0683179180353353
t_max,60,8,no_op,0.9937312929249629,0.0804,2.878373276440262
t_max,60,9,bandit_v2,1.0996227828146745,0.0762,2.9769382232302495
t_max,60,9,ppo_v3,1.283350430333299,0.081,3.2229440078426244
t_max,60,9,fqi_v3,1.0235693561521872,0.0768,2.9055482324657564
t_max,60,9,uniform,1.14215147488403,0.0856,3.079547420224457
t_max,60,9,no_op,0.8945234343741671,0.0744,2.754868217588058
